ISIN,DocumentType,EffectiveDate,DownloadDate,DownloadUrl,FilePath,MD5Hash,FileSize
DE000A3E3YU9,Semi annual report,04/30/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/HJB_1889_DR_Zinsen_2023-04-30.pdf,../Hansainvest/DE000A3E3YU9/HJB_1889_DR_Zinsen_2023-04-30.pdf,2b34afa6b83078c7935f8ea520682be7,1644592
DE000A3E3YY1,Prospectus,08/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_DuR_Zinsen_Nachhaltigkeit_31_08_2023.pdf,../Hansainvest/DE000A3E3YY1/VKP_DuR_Zinsen_Nachhaltigkeit_31_08_2023.pdf,62f70e6c7000693884f0e68cf763e9a9,1378785
DE000A3E3YY1,Semi annual report,05/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/HJB_1969_DR_Zinsen_Nachhaltigkeit_Bericht_2023-05-31.pdf,../Hansainvest/DE000A3E3YY1/HJB_1969_DR_Zinsen_Nachhaltigkeit_Bericht_2023-05-31.pdf,620d19ea3664e3de1e26b5c3e0b77b79,717339
DE000A3E3YT1,Prospectus,08/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_DuR_Zinsen_31_08_2023.pdf,../Hansainvest/DE000A3E3YT1/VKP_DuR_Zinsen_31_08_2023.pdf,1e43d477fb7e11aea07c3ee840b1a8e6,1705609
DE000A3E3YT1,Annual report,10/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/JB_1889_DR_Zinsen_2023-10-31.pdf,../Hansainvest/DE000A3E3YT1/JB_1889_DR_Zinsen_2023-10-31.pdf,1ca659a46ca6a9be82651aecd5243486,3496461
DE000A3E3YT1,Semi annual report,04/30/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/HJB_1889_DR_Zinsen_2023-04-30.pdf,../Hansainvest/DE000A3E3YT1/HJB_1889_DR_Zinsen_2023-04-30.pdf,2b34afa6b83078c7935f8ea520682be7,1644592
DE000A2QAYL7,Prospectus,08/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_DuR_Zinsen_31_08_2023.pdf,../Hansainvest/DE000A2QAYL7/VKP_DuR_Zinsen_31_08_2023.pdf,1e43d477fb7e11aea07c3ee840b1a8e6,1705609
DE000A2QAYL7,Annual report,10/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/JB_1889_DR_Zinsen_2023-10-31.pdf,../Hansainvest/DE000A2QAYL7/JB_1889_DR_Zinsen_2023-10-31.pdf,1ca659a46ca6a9be82651aecd5243486,3496461
DE000A2QAYL7,Semi annual report,04/30/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/HJB_1889_DR_Zinsen_2023-04-30.pdf,../Hansainvest/DE000A2QAYL7/HJB_1889_DR_Zinsen_2023-04-30.pdf,2b34afa6b83078c7935f8ea520682be7,1644592
DE000A0M6MR6,Prospectus,07/01/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_DBC_Basic_Return_01_07_2023.pdf,../Hansainvest/DE000A0M6MR6/VKP_DBC_Basic_Return_01_07_2023.pdf,346b9f7d3a072d3f021451e55ab3e5d8,1239670
DE000A0M6MR6,Annual report,04/06/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/JB_6250_DBC_Basic_Return_2022-11-30.pdf,../Hansainvest/DE000A0M6MR6/JB_6250_DBC_Basic_Return_2022-11-30.pdf,7543a01d440ef0b7fa002a3b68866003,1094081
DE000A0M6MR6,Semi annual report,05/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/HJB_6250_DBC_Basic_Return_Bericht_2023-05-31.pdf,../Hansainvest/DE000A0M6MR6/HJB_6250_DBC_Basic_Return_Bericht_2023-05-31.pdf,d3e394c1bc1bcab91c754b6fea0d2477,548611
DE000A0NJGR3,Prospectus,11/15/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_DBC_Opportunity_15_11_2023.pdf,../Hansainvest/DE000A0NJGR3/VKP_DBC_Opportunity_15_11_2023.pdf,394d59d645608993204a6081d77c12a6,1310695
DE000A0NJGR3,Annual report,04/06/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/JB_6251_DBC_Opportunity_2022-11-30.pdf,../Hansainvest/DE000A0NJGR3/JB_6251_DBC_Opportunity_2022-11-30.pdf,0140558d1fe8f505b5da56673e77b4e1,1256750
DE000A0NJGR3,Semi annual report,05/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/HJB_6251_DBC_Opportunity_Bericht_2023-05-31.pdf,../Hansainvest/DE000A0NJGR3/HJB_6251_DBC_Opportunity_Bericht_2023-05-31.pdf,a83dc0390f202282034b71fcf7800eb7,728040
DE000A2DTM69,Prospectus,01/01/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_Der_Zukunftsfonds_01_01_2023.pdf,../Hansainvest/DE000A2DTM69/VKP_Der_Zukunftsfonds_01_01_2023.pdf,ba7037d0716f3e2dd7f2a0f44a2a5515,1227018
DE000A2DTM69,Annual report,09/30/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/Jahresbericht_1888_Der_Zukunftsfonds_Bericht_2023-09-30.pdf,../Hansainvest/DE000A2DTM69/Jahresbericht_1888_Der_Zukunftsfonds_Bericht_2023-09-30.pdf,d73a4755f6f4e887748900e92d64dbe4,1651631
DE000A2DTM69,Semi annual report,03/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/Halbjahresbericht-1888-Der-Zukunftsfonds-Bericht-2023-03-31-Layout-PDF.pdf,../Hansainvest/DE000A2DTM69/Halbjahresbericht-1888-Der-Zukunftsfonds-Bericht-2023-03-31-Layout-PDF.pdf,56a9d46c3f03db7177b7e3224d90c7e9,973787
DE000A3CT6F3,Prospectus,01/01/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_Der_Zukunftsfonds_01_01_2023.pdf,../Hansainvest/DE000A3CT6F3/VKP_Der_Zukunftsfonds_01_01_2023.pdf,ba7037d0716f3e2dd7f2a0f44a2a5515,1227018
DE000A3CT6F3,Annual report,09/30/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/Jahresbericht_1888_Der_Zukunftsfonds_Bericht_2023-09-30.pdf,../Hansainvest/DE000A3CT6F3/Jahresbericht_1888_Der_Zukunftsfonds_Bericht_2023-09-30.pdf,d73a4755f6f4e887748900e92d64dbe4,1651631
DE000A3CT6F3,Semi annual report,03/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/Halbjahresbericht-1888-Der-Zukunftsfonds-Bericht-2023-03-31-Layout-PDF.pdf,../Hansainvest/DE000A3CT6F3/Halbjahresbericht-1888-Der-Zukunftsfonds-Bericht-2023-03-31-Layout-PDF.pdf,56a9d46c3f03db7177b7e3224d90c7e9,973787
DE000A3DCBK9,Prospectus,01/01/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_DNH_Fonds_01_01_2023.pdf,../Hansainvest/DE000A3DCBK9/VKP_DNH_Fonds_01_01_2023.pdf,434124868d060066b4af37e11ffaa535,995673
DE000A3DCBK9,Annual report,09/30/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/Jahresbericht_1959_DNH_Fonds_Bericht_2023-09-30.pdf,../Hansainvest/DE000A3DCBK9/Jahresbericht_1959_DNH_Fonds_Bericht_2023-09-30.pdf,6e0efada2b0e4509301cf5eea68eeee5,1159763
DE000A3DCBK9,Semi annual report,03/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/Halbjahresbericht-1959-DNH-Fonds-Bericht-2023-03-31-Layout-PDF.pdf,../Hansainvest/DE000A3DCBK9/Halbjahresbericht-1959-DNH-Fonds-Bericht-2023-03-31-Layout-PDF.pdf,471887f6e9820fc192cc713f14a8e834,600288
DE000A3D75K9,Prospectus,11/15/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_DRenta_Ruhestandsfonds_15_11_2023.pdf,../Hansainvest/DE000A3D75K9/VKP_DRenta_Ruhestandsfonds_15_11_2023.pdf,aa2d14c96362ee21ae845edadfda397d,1100518
DE000A3D75M5,Prospectus,11/15/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_DRenta_Ruhestandsfonds_15_11_2023.pdf,../Hansainvest/DE000A3D75M5/VKP_DRenta_Ruhestandsfonds_15_11_2023.pdf,aa2d14c96362ee21ae845edadfda397d,1100518
DE000A2PYP65,Prospectus,08/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_ECie_Fair_Future_Fund_31_08_2023.pdf,../Hansainvest/DE000A2PYP65/VKP_ECie_Fair_Future_Fund_31_08_2023.pdf,3215c5a95bc78296da07167739f96929,1491888
DE000A2PYP65,Annual report,12/31/2022,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/JB_1864_ECie_Fair_Future_Fund_2022-12-31.pdf,../Hansainvest/DE000A2PYP65/JB_1864_ECie_Fair_Future_Fund_2022-12-31.pdf,f1aea6c6c3a84091a67747c312838ecc,3164549
DE000A2PYP65,Semi annual report,06/30/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/HJB_1864_ECie_Fair_Future_Fund_Bericht_2023-06-30.pdf,../Hansainvest/DE000A2PYP65/HJB_1864_ECie_Fair_Future_Fund_Bericht_2023-06-30.pdf,86e4dde3c4d1ecd11f4a4e51f41e013c,892196
DE000A2PYP73,Prospectus,08/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_ECie_Fair_Future_Fund_31_08_2023.pdf,../Hansainvest/DE000A2PYP73/VKP_ECie_Fair_Future_Fund_31_08_2023.pdf,3215c5a95bc78296da07167739f96929,1491888
DE000A2PYP73,Annual report,12/31/2022,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/JB_1864_ECie_Fair_Future_Fund_2022-12-31.pdf,../Hansainvest/DE000A2PYP73/JB_1864_ECie_Fair_Future_Fund_2022-12-31.pdf,f1aea6c6c3a84091a67747c312838ecc,3164549
DE000A2PYP73,Semi annual report,06/30/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/HJB_1864_ECie_Fair_Future_Fund_Bericht_2023-06-30.pdf,../Hansainvest/DE000A2PYP73/HJB_1864_ECie_Fair_Future_Fund_Bericht_2023-06-30.pdf,86e4dde3c4d1ecd11f4a4e51f41e013c,892196
DE000A3D7518,Prospectus,12/14/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_EFD_Global_Invest_14_12_2023.pdf,../Hansainvest/DE000A3D7518/VKP_EFD_Global_Invest_14_12_2023.pdf,1a718496212595faafc4e98bb0b5baae,1798546
DE000A3D7518,Semi annual report,10/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/HJB_1073_EFD_Global_Invest_2023-10-31.pdf,../Hansainvest/DE000A3D7518/HJB_1073_EFD_Global_Invest_2023-10-31.pdf,3ebea07f4f39bd899675319e60d230b5,751945
DE000A2N82J8,Prospectus,01/01/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_Effecten-Spiegel_Aktien-Fonds_01_01_2023.pdf,../Hansainvest/DE000A2N82J8/VKP_Effecten-Spiegel_Aktien-Fonds_01_01_2023.pdf,c9a1724f5fc4257885e72af4e4da91fe,1274758
DE000A2N82J8,Annual report,12/31/2022,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/JB_1825_Effecten-Spiegel_Aktien-Fonds_2022-12-31.pdf,../Hansainvest/DE000A2N82J8/JB_1825_Effecten-Spiegel_Aktien-Fonds_2022-12-31.pdf,007a6e0c4f5788c893712fb16cc231d4,1193925
DE000A2N82J8,Semi annual report,06/30/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/HJB_1825_Effecten_Spiegel_Aktien_Fonds_Bericht_2023-06-30_Layout_PDF.pdf,../Hansainvest/DE000A2N82J8/HJB_1825_Effecten_Spiegel_Aktien_Fonds_Bericht_2023-06-30_Layout_PDF.pdf,08a0603890285d0cd6d571a0e830cc65,732877
DE000A0D95T4,Prospectus,01/15/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_efv_Perspektive_Fonds_I_15_01_2023.pdf,../Hansainvest/DE000A0D95T4/VKP_efv_Perspektive_Fonds_I_15_01_2023.pdf,00baedc557df3cea75fcb8c059595acd,1179867
DE000A0D95T4,Annual report,12/31/2022,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/JB_6047_efv-Perspektive-Fonds_I_2022-12-31.pdf,../Hansainvest/DE000A0D95T4/JB_6047_efv-Perspektive-Fonds_I_2022-12-31.pdf,5f0e4b1aa2177758e23449ad665a235a,1113313
DE000A0D95T4,Semi annual report,06/30/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/HJB_6047_efv_Perspektive_Fonds_I_Bericht_2023-06-30_Layout_PDF.pdf,../Hansainvest/DE000A0D95T4/HJB_6047_efv_Perspektive_Fonds_I_Bericht_2023-06-30_Layout_PDF.pdf,bd06ce6e712382c19784857caec0c9f2,682033
DE000A0H0PJ6,Prospectus,07/01/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_efv_Perspektive_Fonds_II_01_07_2023.pdf,../Hansainvest/DE000A0H0PJ6/VKP_efv_Perspektive_Fonds_II_01_07_2023.pdf,06d7d33272a8305e1edd59bc1fcad810,1323462
DE000A0H0PJ6,Annual report,12/31/2022,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/JB_6048_efv-Perspektive-Fonds_II_2022-12-31.pdf,../Hansainvest/DE000A0H0PJ6/JB_6048_efv-Perspektive-Fonds_II_2022-12-31.pdf,8df51028290936b8499032b1147cd80a,1124609
DE000A0H0PJ6,Semi annual report,06/30/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/HJB_6048_efv_Perspektive_Fonds_II_Bericht_2023-06-30_Layout_PDF.pdf,../Hansainvest/DE000A0H0PJ6/HJB_6048_efv_Perspektive_Fonds_II_Bericht_2023-06-30_Layout_PDF.pdf,00f5444397c4e0417f06aee1b97eceb1,668222
DE000A0KFF26,Prospectus,07/01/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_efv_Perspektive_Fonds_III_01_07_2023.pdf,../Hansainvest/DE000A0KFF26/VKP_efv_Perspektive_Fonds_III_01_07_2023.pdf,f5b51e25e977296967badcd327ef73d0,1390365
DE000A0KFF26,Annual report,12/31/2022,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/JB_6049_efv-Perspektive-Fonds_III_2022-12-31.pdf,../Hansainvest/DE000A0KFF26/JB_6049_efv-Perspektive-Fonds_III_2022-12-31.pdf,b674bcce6dc2e4346ab4e8d3c5b9e808,1135934
DE000A0KFF26,Semi annual report,06/30/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/HJB_6049_efv_Perspektive_Fonds_III_Bericht_2023-06-30_Layout_PDF.pdf,../Hansainvest/DE000A0KFF26/HJB_6049_efv_Perspektive_Fonds_III_Bericht_2023-06-30_Layout_PDF.pdf,8aa29bfafdbbac21bf03e12f9f10a18c,686356
DE000A0M8HJ9,Prospectus,01/01/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_EICHLER_MEHLERT_Balanced_Strategy_01_01_2023.pdf,../Hansainvest/DE000A0M8HJ9/VKP_EICHLER_MEHLERT_Balanced_Strategy_01_01_2023.pdf,ea3a65a74d743d6d67ffefacf3c497c9,1186135
DE000A0M8HJ9,Annual report,12/31/2022,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/JB_1058_EICHLER_MEHLERT_Balanced_Strategie_2022-12-31.pdf,../Hansainvest/DE000A0M8HJ9/JB_1058_EICHLER_MEHLERT_Balanced_Strategie_2022-12-31.pdf,bb8f9ee4e3123667a6e2f7768496ba85,1661675
DE000A0M8HJ9,Semi annual report,06/30/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/HJB_1058_EICHLER_MEHLERT_Balanced_Strategie_Bericht_2023-06-30.pdf,../Hansainvest/DE000A0M8HJ9/HJB_1058_EICHLER_MEHLERT_Balanced_Strategie_Bericht_2023-06-30.pdf,eb8374d01299096e9342efd77df8b7f1,1068908
DE000A2PF011,Prospectus,01/01/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_ELM_Global_TICO_01_01_2023.pdf,../Hansainvest/DE000A2PF011/VKP_ELM_Global_TICO_01_01_2023.pdf,8006fca513db06c78d03547b7e4f591b,1328974
DE000A2PF011,Annual report,08/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/JB_1841_ELM_Global_TICO_Bericht_2023-08-31_Layout_PDF.pdf,../Hansainvest/DE000A2PF011/JB_1841_ELM_Global_TICO_Bericht_2023-08-31_Layout_PDF.pdf,6cd84ac673df02d9e6b6ebcfc853d9c2,1341683
DE000A2PF011,Semi annual report,02/28/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/Halbjahresbericht_1841_ELM_Global_TICO_Bericht_2023-02-28_Layout_PDF.pdf,../Hansainvest/DE000A2PF011/Halbjahresbericht_1841_ELM_Global_TICO_Bericht_2023-02-28_Layout_PDF.pdf,205770adca6316cfb29b23a538db9d95,736599
DE000A2PF003,Prospectus,01/01/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_ELM_Global_TICO_01_01_2023.pdf,../Hansainvest/DE000A2PF003/VKP_ELM_Global_TICO_01_01_2023.pdf,8006fca513db06c78d03547b7e4f591b,1328974
DE000A2PF003,Annual report,08/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/JB_1841_ELM_Global_TICO_Bericht_2023-08-31_Layout_PDF.pdf,../Hansainvest/DE000A2PF003/JB_1841_ELM_Global_TICO_Bericht_2023-08-31_Layout_PDF.pdf,6cd84ac673df02d9e6b6ebcfc853d9c2,1341683
DE000A2PF003,Semi annual report,02/28/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/Halbjahresbericht_1841_ELM_Global_TICO_Bericht_2023-02-28_Layout_PDF.pdf,../Hansainvest/DE000A2PF003/Halbjahresbericht_1841_ELM_Global_TICO_Bericht_2023-02-28_Layout_PDF.pdf,205770adca6316cfb29b23a538db9d95,736599
LU2589781371,Prospectus,06/01/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_ELM_KONZEPT_01_06_2023.pdf,../Hansainvest/LU2589781371/VKP_ELM_KONZEPT_01_06_2023.pdf,811cba8ba03d920f4043cbb2bf84bd98,1003362
LU2589781371,Annual report,09/30/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/DOCREP-O00013036-00000000-0000-2023-09-30-AR-DE-0000.pdf,../Hansainvest/LU2589781371/DOCREP-O00013036-00000000-0000-2023-09-30-AR-DE-0000.pdf,a0e290d47a1e43a9990069880a3b3923,409763
LU0280778662,Prospectus,06/01/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_ELM_KONZEPT_01_06_2023.pdf,../Hansainvest/LU0280778662/VKP_ELM_KONZEPT_01_06_2023.pdf,811cba8ba03d920f4043cbb2bf84bd98,1003362
LU0280778662,Annual report,09/30/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/DOCREP-O00013036-00000000-0000-2023-09-30-AR-DE-0000.pdf,../Hansainvest/LU0280778662/DOCREP-O00013036-00000000-0000-2023-09-30-AR-DE-0000.pdf,a0e290d47a1e43a9990069880a3b3923,409763
LU0280778662,Semi annual report,03/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/HJB-ELM_KONZEPT_03_2023.pdf,../Hansainvest/LU0280778662/HJB-ELM_KONZEPT_03_2023.pdf,14e48dc56a5495135bf0acf5c9a74c57,140527
DE000A3CNGG5,Prospectus,11/15/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_EMI_Fonds_15_11_2023.pdf,../Hansainvest/DE000A3CNGG5/VKP_EMI_Fonds_15_11_2023.pdf,7fcba98ccecf5966fbb9055573cd6b28,1326769
DE000A3CNGG5,Annual report,08/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/JB_1923_EMI_Fonds_Bericht_2023-08-31_Layout_PDF.pdf,../Hansainvest/DE000A3CNGG5/JB_1923_EMI_Fonds_Bericht_2023-08-31_Layout_PDF.pdf,2f6e8dcb166863a2488dd1a06c5773d9,1199756
DE000A3CNGG5,Semi annual report,02/28/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/Halbjahresbericht_1923_EMI_Fonds_Bericht_2023-02-28_Layout_PDF.pdf,../Hansainvest/DE000A3CNGG5/Halbjahresbericht_1923_EMI_Fonds_Bericht_2023-02-28_Layout_PDF.pdf,53a302a3e5b2bff2a14be89c2301c36e,615719
DE000A3CNGH3,Prospectus,11/15/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_EMI_Fonds_15_11_2023.pdf,../Hansainvest/DE000A3CNGH3/VKP_EMI_Fonds_15_11_2023.pdf,7fcba98ccecf5966fbb9055573cd6b28,1326769
DE000A3CNGH3,Annual report,08/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/JB_1923_EMI_Fonds_Bericht_2023-08-31_Layout_PDF.pdf,../Hansainvest/DE000A3CNGH3/JB_1923_EMI_Fonds_Bericht_2023-08-31_Layout_PDF.pdf,2f6e8dcb166863a2488dd1a06c5773d9,1199756
DE000A3CNGH3,Semi annual report,02/28/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/Halbjahresbericht_1923_EMI_Fonds_Bericht_2023-02-28_Layout_PDF.pdf,../Hansainvest/DE000A3CNGH3/Halbjahresbericht_1923_EMI_Fonds_Bericht_2023-02-28_Layout_PDF.pdf,53a302a3e5b2bff2a14be89c2301c36e,615719
DE000A3D75F9,Prospectus,09/01/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_Empiria_Max_Return_global_01_09_2023.pdf,../Hansainvest/DE000A3D75F9/VKP_Empiria_Max_Return_global_01_09_2023.pdf,782286ab61c9370d7d866a149d5fd72c,1037623
DE000A3D75C6,Prospectus,02/01/2024,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_Empiria_Stiftung_Balance_global_01_02_2024.pdf,../Hansainvest/DE000A3D75C6/VKP_Empiria_Stiftung_Balance_global_01_02_2024.pdf,03b926eaa1459fad7b3489ee364a2015,1079062
DE000A3D75D4,Prospectus,02/01/2024,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_Empiria_Stiftung_Balance_global_01_02_2024.pdf,../Hansainvest/DE000A3D75D4/VKP_Empiria_Stiftung_Balance_global_01_02_2024.pdf,03b926eaa1459fad7b3489ee364a2015,1079062
DE000A3D75E2,Prospectus,02/01/2024,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_Empiria_Stiftung_Balance_global_01_02_2024.pdf,../Hansainvest/DE000A3D75E2/VKP_Empiria_Stiftung_Balance_global_01_02_2024.pdf,03b926eaa1459fad7b3489ee364a2015,1079062
DE000A2PYPF9,Prospectus,01/01/2024,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_Empowerment_Fonds_01_01_2024.pdf,../Hansainvest/DE000A2PYPF9/VKP_Empowerment_Fonds_01_01_2024.pdf,4cda26dba6d3acd7590e5f2ddedcc8b6,1238293
DE000A2PYPF9,Annual report,03/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/Jahresbericht_1865_Empowerment_Fonds_Bericht_2023-03-31_Layout_PDF_8.pdf,../Hansainvest/DE000A2PYPF9/Jahresbericht_1865_Empowerment_Fonds_Bericht_2023-03-31_Layout_PDF_8.pdf,849be7f8e380d6b1091d53367bbd90e2,1377000
DE000A2PYPF9,Semi annual report,09/30/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/HJB_1865_Empowerment_Fonds_Bericht_2023-09-30_Layout_PDF.pdf,../Hansainvest/DE000A2PYPF9/HJB_1865_Empowerment_Fonds_Bericht_2023-09-30_Layout_PDF.pdf,27e0072c303def91fb421342cd733e28,593516
DE000A2PYPG7,Prospectus,01/01/2024,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_Empowerment_Fonds_01_01_2024.pdf,../Hansainvest/DE000A2PYPG7/VKP_Empowerment_Fonds_01_01_2024.pdf,4cda26dba6d3acd7590e5f2ddedcc8b6,1238293
DE000A2PYPG7,Annual report,03/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/Jahresbericht_1865_Empowerment_Fonds_Bericht_2023-03-31_Layout_PDF_8.pdf,../Hansainvest/DE000A2PYPG7/Jahresbericht_1865_Empowerment_Fonds_Bericht_2023-03-31_Layout_PDF_8.pdf,849be7f8e380d6b1091d53367bbd90e2,1377000
DE000A2PYPG7,Semi annual report,09/30/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/HJB_1865_Empowerment_Fonds_Bericht_2023-09-30_Layout_PDF.pdf,../Hansainvest/DE000A2PYPG7/HJB_1865_Empowerment_Fonds_Bericht_2023-09-30_Layout_PDF.pdf,27e0072c303def91fb421342cd733e28,593516
DE000A2PF0U7,Prospectus,01/01/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_Entrepreneur_AS_Select_01_01_2023.pdf,../Hansainvest/DE000A2PF0U7/VKP_Entrepreneur_AS_Select_01_01_2023.pdf,845b849690db6225bcd52441b8db6ddb,1355622
DE000A2PF0U7,Annual report,06/30/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/Jahresbericht_1831_Entrepreneur_AS_Select_Bericht_2023-06-30_Layout_PDF.pdf,../Hansainvest/DE000A2PF0U7/Jahresbericht_1831_Entrepreneur_AS_Select_Bericht_2023-06-30_Layout_PDF.pdf,baa99adbc25cfc24f58ac68c803734f6,1939804
DE000A2PF0U7,Semi annual report,12/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/HJB_1831_Entrepreneur_AS_Select_Bericht_2023-12-31_Layout_PDF.pdf,../Hansainvest/DE000A2PF0U7/HJB_1831_Entrepreneur_AS_Select_Bericht_2023-12-31_Layout_PDF.pdf,d4719ff8ca6d432aaf5885fe7f32b996,804596
